category,category_ru,name,difficulty,forbidden_words
player,игроки,Пол Робинсон,medium,Пол Робинсон|Пол|Робинсон
player,игроки,Робиньо,medium,Робиньо
player,игроки,Робсон,medium,Робсон
player,игроки,Бобби Робсон,medium,Бобби Робсон|Бобби|Робсон
player,игроки,Брайан Робсон,medium,Брайан Робсон|Брайан|Робсон
player,игроки,Родолфо,medium,Родолфо
player,игроки,Гонсало Родригес,medium,Гонсало Родригес|Гонсало|Родригес
player,игроки,Рикардо Родригес,medium,Рикардо Родригес|Рикардо|Родригес
player,игроки,Марко Ройс,medium,Марко Ройс|Марко|Ройс
player,игроки,Томмазо Рокки,medium,Томмазо Рокки|Томмазо|Рокки
player,игроки,Роландо,medium,Роландо
player,игроки,Симон Рольфес,medium,Симон Рольфес|Симон|Рольфес
player,игроки,Флавио Рома,medium,Флавио Рома|Флавио|Рома
player,игроки,Олег Романцев,medium,Олег Романцев|Олег|Романцев
player,игроки,Алессио Романьоли,medium,Алессио Романьоли|Алессио|Романьоли
player,игроки,Ромарио,medium,Ромарио
player,игроки,Криштиану Роналду,medium,Криштиану Роналду|Криштиану|Роналду
player,игроки,Томаш Росицки,medium,Томаш Росицки|Томаш|Росицки
player,игроки,Паоло Росси,medium,Паоло Росси|Паоло|Росси
player,игроки,Джузеппе Росси,medium,Джузеппе Росси|Джузеппе|Росси
player,игроки,Виллиан Роша,medium,Виллиан Роша|Виллиан|Роша
player,игроки,Себастьян Руди,medium,Себастьян Руди|Себастьян|Руди
player,игроки,Марио Руи,medium,Марио Руи|Марио|Руи
player,игроки,Фабиан Руис,medium,Фабиан Руис|Фабиан|Руис
player,игроки,Карл-Хайнц Румменигге,medium,Карл-Хайнц Румменигге|Карл|Хайнц|Румменигге
player,игроки,Уэйн Руни,medium,Уэйн Руни|Уэйн|Руни
player,игроки,Мацей Рыбус,medium,Мацей Рыбус|Мацей|Рыбус
player,игроки,Владимир Рыков,medium,Владимир Рыков|Владимир|Рыков
player,игроки,Аарон Рэмси,medium,Аарон Рэмси|Аарон|Рэмси
player,игроки,Маркус Рэшфорд,medium,Маркус Рэшфорд|Маркус|Рэшфорд
player,игроки,Антонио Рюдигер,medium,Антонио Рюдигер|Антонио|Рюдигер
player,игроки,Стефан Рюффье,medium,Стефан Рюффье|Стефан|Рюффье
player,игроки,Стефан Савич,medium,Стефан Савич|Стефан|Савич
player,игроки,Хироки Сакаи,medium,Хироки Сакаи|Хироки|Сакаи
player,игроки,Мамаду Сако,medium,Мамаду Сако|Мамаду|Сако
player,игроки,Мохамед Салах,medium,Мохамед Салах|Мохамед|Салах
player,игроки,Алексис Салемакерс,medium,Алексис Салемакерс|Алексис|Салемакерс
player,игроки,Хасан Салихамиджич,medium,Хасан Салихамиджич|Хасан|Салихамиджич
player,игроки,Александр Самедов,medium,Александр Самедов|Александр|Самедов
player,игроки,Вальтер Самуэль,medium,Вальтер Самуэль|Вальтер|Самуэль
player,игроки,Алекс Сандро,medium,Алекс Сандро|Алекс|Сандро
player,игроки,Дуглас Сантос,medium,Дуглас Сантос|Дуглас|Сантос
player,игроки,Алексис Санчес,medium,Алексис Санчес|Алексис|Санчес
player,игроки,Уго Санчес,medium,Уго Санчес|Уго|Санчес
player,игроки,Вилли Саньоль,medium,Вилли Саньоль|Вилли|Саньоль
player,игроки,Бакари Санья,medium,Бакари Санья|Бакари|Санья
player,игроки,Кристиан Сапата,medium,Кристиан Сапата|Кристиан|Сапата
player,игроки,Дуван Сапата,medium,Дуван Сапата|Дуван|Сапата
player,игроки,Матвей Сафонов,medium,Матвей Сафонов|Матвей|Сафонов
player,игроки,Жулио Сезар,medium,Жулио Сезар|Жулио|Сезар
player,игроки,Сергей Семак,medium,Сергей Семак|Сергей|Семак
player,игроки,Игорь Семшов,medium,Игорь Семшов|Игорь|Семшов
player,игроки,Рожерио Сени,medium,Рожерио Сени|Рожерио|Сени
player,игроки,Маркос Сенна,medium,Маркос Сенна|Маркос|Сенна
player,игроки,Дмитрий Сенников,medium,Дмитрий Сенников|Дмитрий|Сенников
player,игроки,Сержиньо,medium,Сержиньо
player,игроки,Рагнар Сигурдссон,medium,Рагнар Сигурдссон|Рагнар|Сигурдссон
player,игроки,Давид Силва,medium,Давид Силва|Давид|Силва
player,игроки,Тьяго Силва,medium,Тьяго Силва|Тьяго|Силва
player,игроки,Андре Силва,medium,Андре Силва|Андре|Силва
player,игроки,Микаэль Сильвестр,medium,Микаэль Сильвестр|Микаэль|Сильвестр
